id,name,description
10690.0,ماریو بندتی,ماریو اورلاندو هملت هاردی برنئو بندتی فاروگیا (Mario Orlando Hamlet Hardy Brenno Benedetti Farrugia) ‏ (۱۴ سپتامبر ۱۹۲۰ (میلادی) ـ ۱۷ مه ۲۰۰۹) روزنامه‌نگار، شاعر و نویسنده سرشناس اروگوئه ای بود. از او به عنوان یکی از مهمترین نویسندگان ادبیات آمریکای لاتین در قرن بیستم یاد می‌شود. بندتی سال ۱۹۲۰ در یک خانواده مهاجر ایتالیایی در شهر پاسو دلوس توروس در اروگوئه به دنیا آمد. ۱۴ سالش بود که در یک مغازه مشغول به کار شد. از ۱۵ سالگی به خاطر سرودن شعر و نوشتن داستان وارد حلقه‌های ادبیات آمریکای لاتین شد. او از جوانی وارد حرفه روزنامه‌نگاری شد و برای چند دهه سردبیر مجلات ادبی و سیاسی بود. بندتی به عنوان منتقد ادبی و سینمایی در روزنامه‌های اروگوئه و دیگر کشورهای اسپانیایی‌زبان کار کرد.بندتی علاوه بر نویسندگی و شاعری یک فعال سیاسی نیز بود. او تمایلات چپی داشت و از انقلاب کوبا حمایت می‌کرد. در کنار نویسندگانی چون گابریل گارسیا مارکز و ارنستو ساباتو از استقلال پورتوریکو پشتیبانی می‌کرد. او سال ۱۹۷۱ به تشکیل ائتلاف چپ در اروگوئه به نام جبهه فراگیر کمک کرد تا نظام دو حزبی کشورش را که ۱۵۰ سال حاکم بود، به چالش بکشد.پس از کودتای نظامی سال ۱۹۷۳ جبهه فراگیر غیرقانونی اعلام شد و مجله ماریو بندتی که مارچا نام داشت، توقیف شد و بندتی به تبعید رفت. او سال‌های تبعید را در بوینوس‌آیرس، لیما، هاوانا و مادرید گذراند. او ۱۲ سال بعد به اروگوئه برگشت. اما همچنان به زندگی در اسپانیا هم ادامه داد.
5218.0,لیلا مینایی,
31078.0,امالی چپمن,امالی چپمن نویسنده آمریکایی است که کتابهایی در زمینه آشپزی نوشته است.
43782.0,بیژن کیا,"بیژن کیا متولد شیراز در سال 1347 است. او کارشناس فرهنگی دانشگاه شیراز و نویسنده، فیلمنامه نویس، مدرس داستان‎نویسی ، فیلمنامه نویسی و نمایشنامه نویسی است. بیژن کیا برگزیده جایزه ادبی یوسف، رسول آفتاب و دوازدهمین دوره کتاب سال دفاع مقدس نیز است. مدرس فیلمنامه نویسی دانشگاه هنر (موسسه آموزش عالی هنر شیراز)، کارشناس مسئول واحد فیلمنامه نویسی حوزه هنری فارس، عضو شورای مرکزی بررسی فیلمنامه (حوزه هنری فارس)، شاغل در دانشگاه شیراز(معاونت فرهنگی) به‎عنوان کارشناس فرهنگی، همکاری با حوزه هنری بعنوان مشاور فرهنگی، همکاری با بسیج هنرمندان استان فارس بعنوان مسئول انجمن داستان، دبیر جشنواره داستانی ""گوهر مکتوب""، داورنهائی جشنواره داستانی ""حضرت شاهچراغ""، سرپرست انجمن سینمای جوان – دفتر شیراز از جمله فعالیت‎های او است."
55389.0,زانا دیویدسون,زانا دیویدسون قبل از شروع به کار برای انتشارات Usborne در دانشگاه ادینبورگ زبان انگلیسی خوانده است، جایی که او در مورد همه چیز از نهنگ ها و حلزون ها گرفته تا ملکه ویکتوریا (با نام سوزانا دیویدسون) نوشته است. او اکنون عمدتاً داستان‌های تخیلی می‌نویسد، از جمله سریال‌های «تک‌شاخ پری» و «بیلی و هیولاهای کوچک».
24262.0,شیدا میرزایی,
38807.0,مهرداد محمدپور,
4444.0,فریبا کلهر,فریبا کلهر فعالیت خود را از دهه شصت و با حضور در مجله‌های رشد، در حیطه ادبیات داستانی کودک و نوجوان آغاز کرده و تألیفات زیادی نیز در این حیطه از خود برجای گذاشته‌است. او حدود سیزده سال، از بدو تأسیس سروش کودکان تا حدود سال۱۳۸۳ سمت سردبیری ماهنامه سروش کودکان را برعهده داشت و با ویژه‌نامه کودکان روزنامه همشهری که آفتابگردان نامیده می‌شد به مدت شش ماه و به عنوان دبیر سرویس شهری همکاری می‌کرد. کتاب سوت فرمانروا اثر این نویسنده در سال ۱۳۶۹ یعنی زمانی که او فقط بیست و هشت سال داشت به عنوان کتاب سال جمهوری اسلامی برگزیده شد. از این جهت او تا امروز تنها کسی است که این جایزه را در این سن دریافت کرده‌است. فریبا کلهر تا کنون صدها قصه نوشته‌است و کارهای ارزشمندی در بازنویسی اسطوره‌ها انجام داده‌است. بازنویسی اسطورهٔ گیلگمش، اسطوره اینانا و اسطوره گرشاسب از این گونه است. وی از اواخر دهه ۸۰ به‌طور جدی داستان‌نویسی بزرگسالان را آغاز کرد.
11543.0,لیلا عوفی,لیلا عوفی متولد سال 1335 نویسنده ایرانی می باشد.
49109.0,گرارد فن گمرت,گراد فن گمرت نویسنده هلندی متولد ۱۹۶۳‏است.
7585.0,محیا کربلایی,محیا کربلایی مترجم ایرانی متولد سال 1362 می باشد.
12279.0,مارک رولندز,مارک روولندز (متولد 1962) نویسنده و فیلسوف ولزی است. وی استاد فلسفه در دانشگاه میامی است و نویسنده چندین کتاب در مورد فلسفه ذهن، وضعیت اخلاقی حیوانات غیر انسان و نقد فرهنگی است. او در فلسفه آکادمیک به دلیل کار در زمینه ذهن حیوانات شناخته شده است و یکی از معماران اصلی منظره است که به عنوان وسیله نقلیه یا ذهن گسترده، در این دیدگاه که افکار، خاطرات، خواسته ها و عقاید را می توان در خارج از مغز و جمجمه ذخیره شوند، شناخته می شود. از آثار وی می توان به «حقوق حیوانات» (1998) ، «بدن در ذهن» (1999)، طبیعت آگاهی (2001)، حیواناتی مثل ما (2002) و خاطرات شخصی با عنوان «فیلسوف و گرگ» (2008) اشاره کرد.
17103.0,سمانه کدخدایی مرغزار,
14354.0,لیندی رایت,لیندی رایت (LYNDIE WRIGHT) طراح و سازنده عروسکی و تئاتر عروسکی است. لندی تئاتر فرشته کوچک را در سال 1961 با همسرش جان رایت تأسیس کرد. او هنوز هم در کارگاه خود در کنار خانه کار می کند، جایی که از آن زمان عروسک های مشهور جهانی را طراحی و ساخته است.
14355.0,آیرین غریب پور,
16420.0,کلود عداس,"دکتر کلود عداس دانشمند مطالعات اسلامی است که در تصوف و آثار ابن عربی تخصص دارد. او همچنین نویسنده کتاب ""جستجو برای گوگرد سرخ: زندگی ابن عربی"" است."
12013.0,فریدالدین رادمهر,فریدالدین رادمهر نویسنده و مترجم متولد سال 1338 می باشد.
29236.0,ابوالفضل کرمی,ابوالفضل كرمي متولد سال 1354 ، شاعر ایرانی می باشد.
16359.0,ولی اله درودیان,ولی‌الله دُرودیان متولد 1317 در تفرش شاعر و نویسنده ایرانی است. او در رشتۀ علوم اجتماعی در دانشگاه تهران درس خواند و به کار در شرکت مخابرات ایران مشغول شد. در شعر به غزل، و اغلب غزل نو می‌پردازد و دو دفتر از سروده‌هایش نشریافته: تلخستان (تهران، ۱۳۵۸ش)؛ آواز باد و باران (بندرعبّاس، ۱۳۸۰ش). گذشته از شعر به پژوهش‌های ادبی نیز پرداخته است، ازجمله دهخدای شاعر (تهران، ۱۳۶۲)، برگزیده و شرح آثار دهخدا (تهران، ۱۳۷۴) ، برگزیده و شرح آثار عبید زاکانی (تهران، ۱۳۷۷)...
