id,name,description,counter
7990.0,میرحسن ولوی,میرحسن ولوی متولد سال 1335، پژوهشگر تاريخ و منتقد می باشد.,314
65956.0,سمیرا هوری,سمیرا هوری متولد 28 آبان 1367 است. مدرك كارشناسی اقتصاد دارد و به‌دلیل علاقه به ادبیات فارسی، كارشناسی ارشد را در رشته زبان و ادبیات فارسی گذرانده‌ است. از دوران نوجوانی به ادبیات علاقه‌مند بوده و كتاب‌های غیردرسی‌ای كه مطالعه داشته، در حوزه شعر و داستان و نقد ادبی بوده‌ است. او می‌گوید: «مسیر شعری من به سه دوره تقسیم می‌شود؛ اول: پیش از تحصیل در رشته ادبیات، كه به صورت خودآموز و با مطالعه كتاب‌های آموزشی ادبی گذشت. دوم: تحصیل در رشته ادبیات فارسی كه بسیار به مسیر شعری من كمك كرد. هم مفاد درسی كه مرا بهتر و دقیق‌تر با متون كهن فارسی آشنا كرد، هم دروسی كه بلاغت و بدیع و معانی و بیان و فنون ادبی را به من آموخت و هم یاری‌های استادان دانشگاه. تمام این موارد بسیار برایم راهگشا بود. سوم: كارگاه شاعر گرانقدر، مهدی فرجی. رشته ادبیات، بنای ادبی را در من استوارتر كرد و كارگاه استاد فرجی، ظریف‌كاری‌های این بنا را سبب شد. نگاه شاعرانه‌تر به سوژه‌ها، جزئیات و تناسب و ظرافت‌های شعری و زبان استوار اما امروزی، از جمله نتایج مهم كارگاه جناب فرجی است برای من كه بسیار در شعرم تأثیرگذار بود.»حاصل این سه دوره بیش از یك دهه سرودن غزل به طور جدی شده ‌است و حالا اولین مجموعه غزل او كه شامل 44 غزل گزیده شده از سال 88 تا سال 98 با نام «دیدار تو در خیال هم ساده نبود» از سوی انتشارات «فصل پنجم» منتشر شده‌است.,315
41722.0,سارا حسن زاده,سارا حسن‌زاده نویسنده ایرانی متولد سال 1359 می باشد.,316
27365.0,محمد عابدی,محمد عابدی نویسنده ایرانی متولد سال 1352 می باشد.,317
16251.0,مجید ملامحمدی,مجید ملامحمدی در سال 1347 هجری شمسی در خانواده‎ای روحانی در قم به دنیا آمد. پدرش آقای حجه الاسلام والمسلمین محمدمهدی اشتهاردی از نویسندگان برجسته حوزه علمیه قم است. به همین خاطر با کتاب انس گرفت. در سال 1365 وارد حوزه علمیه قم شد. از سال1369 به طور جدی کار شعر و داستان را در مطبوعات کودک و نوجوان شروع کرد.او عضو تحریریه مجله‎های سلام بچه‎ها و پوپک شد. از آن سال تا کنون حدود پنجاه جلد کتاب در زمینه‎های داستان، شعر و تحقیق از او منتشر شده است. حدود بیست کتابش در جشنواره‎های کتاب سال کشوری برگزیده شده است.,318
3991.0,مصطفی رحماندوست,,319
31432.0,محمدرسول تیموری,ماهان تیموری، با نام شناسنامه ای محمد رسول تیموری جروکانی، کارآفرین و چهره مشهور اینستاگرامی ،متولد دهه ۶۰ در اصفهان است و یک خواهر و برادر دارد.آقای تیموری در خانواده ای متوسط در اصفهان به دنیا آمده و بنا به گفته ها دارای مدرک بازاریابی و فروش از جهاد دانشگاهی تهران و مدرک مدرسی بین المللی مغز ثروت ساز OSS هند و همچنین مدرک بین المللی مهارت های زندگی از TUV آلمان، مدرک بین المللی مغز و ثروت کوانتومی از CBS استرالیا را کسب کرده استاو همچنین دوره های تخصصی مستری یوگای خنده توسط دکتر مادان کاتاریا را نیز گذرانده استاز سن کم و از دوران دانش آموزی با فروختن شانسی در تعطیلات تابستان ها اولین کسب و کار خود را شروع کرد و مزه پول دراوردن و کار کردن به مزاجش خوش آمد. او این شیوه کار کردن را ادامه دارد، بعدها با کار در موبایل فروشی و خرید موتور سیکلت وارد پیک موتوری شد و برای خودش کار کرد.با مهاجرت به تهران ورق زندگیش برگشت و تونست به موفقیت های روزافزونی دست پیدا کرد.او پس از مهاجرت به تهران ، توانست در زمینه کار اینترنتی و راه اندازی سایت فروش کتاب، درآمد بالای یک میلیون تومان در روز را کسب کند.او در مدت کمتر دو سال توانست از طریق لیدری و سایت فروش کتاب، به ثروت زیادی دست پیدا کرد و توانست یک کارخانه در قم تاسیس کند,320
12540.0,محمدعلی بهمنی,محمدعلی بهمنی (زادهٔ ۲۷ فروردین ۱۳۲۱) شاعر و غزل‌سرای ایرانی است. وی دربارهٔ تولّد خود می‌گوید: «دو ماه به زمان تولّدم باقی‌مانده بود، که برادرم در دزفول بیمار می‌شود. خانواده هم از این فرصت استفاده می‌کنند تا به عیادتش بروند. این است که در قطار به‌دنیا آمدم و در شناسنامه‌ام درج شد متولّد دزفول، چون دایی من در ثبت احوال آن منطقه بود، شناسنامه‌ام را همان زمان می‌گیرد. البتّه زیاد آنجا نبودم، همان زمان ۱۰ روز یا یک‌ماه را در آنجا سپری کردیم، در اصل تهرانی هستیم. پدرم برای ده ونک و مادرم برای اوین است. در اصل ساکن خود بندرعباس بودیم. دوران کودکی را تهران، بخش شمیرانات، شهر ری، کرج و… به‌صورت پراکنده بودیم، چون پدرم شاغل در راه‌آهن بود، مأموریت‌های ایستگاهی داشتند. از سال ۱۳۵۳ به بندرعباس رفتم.»,321
7565.0,شکوه قاسم نیا,شکوه قاسم نیا شاعر و نویسنده کودکان و نوجوانان سال ۱۳۳۴به دنیا آمد. او فعالیت ادبی خود را برای کودکان و نوجوانان از سال ۱۳۵۹ با مجله کیهان بچه ها آغاز کرد و انتشار مجله گلک در سال ۱۳۶۹ او را در حوزه شعر خردسال متمرکز کرد.,322
29390.0,آلیستر مک آلپاین,رابرت آلیستر مک آلپین ، بارون مک آلپاین از وست گرین (14 مه 1942 - 17 ژانویه 2014) یک تاجر ، سیاستمدار و نویسنده انگلیسی بود که مشاور نخست وزیر مارگارت تاچر بود.آلپایناز نوار بارون های آلپاین بود که ثروت خود را در صنعت ساخت و ساز به دست آوردند. مک آلپاین پیش از آنکه در دهه 1980 در سیاست انگلیس به عنوان خزانه دار و بزرگ جمع آوری کمک مالی حزب محافظه کار مشهور باشد مشاغل مختلفی را در اختیار داشت. مک آلپاین که از متحدان نزدیک تاچر بود ، از جانشین خود به عنوان نخست وزیر جان میجر حمایت نکرد و بعداً به حزب رفراندوم جیمز گلداسمیت پیوست. مک آلپین بعداً به محافظه کاران پیوست اما از صندلی خود در مجلس اعیان استعفا داد.در خارج از سیاست ، مکآلپین در زمینه های مختلف توسعه تجارت در استرالیا و همچنین در زمینه جمع آوری و یادداشت نویسی هنر برجسته بود.,323
